X,Y,Z
-0.18874,-0.122036,1.09366
-0.194151,0.741568,0.522255
-0.223806,0.18575,0.00615493
0.272949,0.407985,-0.161656
0.0915979,0.687013,0.949982
0.479298,0.256402,1.00623
-0.658974,-0.200744,0.6158
-0.339356,0.35287,0.932264
-0.486793,0.394818,0.800265
0.0181411,0.235908,1.19926
-0.322439,0.0648286,1.09725
0.0779258,-0.396499,0.425289
-0.203118,-0.143018,1.19025
-0.00959889,0.557507,0.78654
0.303594,-0.453052,0.709588
0.492033,-0.137436,0.578898
0.257037,0.723388,0.292111
-0.317207,0.0838216,0.748563
-0.159433,0.241848,0.956765
0.0222173,-0.660454,0.914508
0.438585,0.0677957,-0.080821
0.56809,0.3028,0.895509
0.139767,0.186053,1.06969
0.330945,0.216345,1.00478
0.794337,0.131429,0.59076
0.221924,-0.24094,0.750277
-0.597719,-0.141147,0.710885
-0.440588,0.441433,0.838858
-0.167246,0.203963,0.947396
0.796867,0.1414,0.548816
-0.453855,-0.138521,0.975526
0.106854,-0.514382,0.810864
0.254951,0.692745,0.68304
0.237959,0.66665,0.646822
-0.210282,0.636171,0.137713
-0.303171,0.503271,0.890362
0.628363,-0.239667,0.883369
0.355901,-0.0387801,0.981065
-0.6284,0.278052,0.798162
-0.135109,-0.422996,1.07884
0.447207,0.210064,0.889702
-0.346006,-0.132576,0.161883
0.377184,0.618542,0.54047
0.550076,0.213395,0.858735
0.0904149,-0.0925816,1.23421
0.504293,0.425275,0.914308
-0.390435,-0.0593838,0.77673
0.780973,0.148948,0.758577
0.279909,-0.143904,0.730313
-0.752619,0.00595767,0.203985
0.849982,-0.0574943,0.580675
0.662663,0.33067,-0.00298286
-0.831262,0.104816,0.535913
0.227026,-0.472005,0.418667
-0.0510228,0.822871,0.354651
0.694202,0.326781,0.246253
-0.434178,-0.676732,0.384696
0.28848,0.104996,0.952897
-0.341928,-0.389456,0.709519
-0.268866,0.693776,0.0662984
-0.314354,0.766395,0.197954
0.303727,0.464277,1.00545
-0.319004,0.101088,0.0494104
0.154206,0.60717,0.789084
-0.531239,-0.174283,0.961116
-0.176691,0.127165,-0.149183
0.189379,-0.382013,0.59184
0.209546,0.649361,0.595346
-0.262534,-0.377514,1.11984
0.198461,0.415928,0.684571
0.11199,0.543687,1.00691
0.0212231,-0.0871315,1.22315
0.171965,0.511887,0.709563
0.31787,-0.145689,0.781399
-0.733309,-0.0249681,0.823087
0.219079,-0.185234,0.814851
-0.51003,-0.323455,0.755057
0.184364,-0.251288,0.879734
0.596702,-0.499307,0.552468
-0.367689,0.6728,-0.0178601
0.109288,0.583006,0.98941
-0.616619,-0.224954,0.966671
-0.184394,-0.398874,0.880542
0.279584,-0.361509,0.651956
0.325664,0.787805,0.0951401
0.310588,0.0251835,1.08817
0.0505401,0.656925,0.628233
-0.157765,-0.291722,1.01938
-0.168116,0.484574,0.976481
0.485078,-0.243241,0.759675
0.0950081,-0.482271,0.795892
-0.493223,0.530072,0.828238
0.295992,0.393962,0.611486
0.185649,0.064551,1.13383
-0.15779,0.313577,0.224673
-0.179767,-0.464908,0.920521
-0.771307,-0.307341,0.497731
-0.369531,0.543978,0.718804
0.604268,0.247762,0.812257
-0.292245,0.0694426,1.1709
0.0835388,0.752506,0.837333
0.401954,-0.317046,0.872182
0.290146,-0.152085,0.664506
0.145454,-0.390794,1.09609
-0.631607,-0.418975,0.128396
0.33413,0.141991,0.132132
0.00394134,-0.0663394,1.12251
0.180868,0.502942,0.677978
0.0591436,-0.386471,1.05073
0.523243,0.555229,0.569807
0.458681,-0.203101,0.22029
-0.562165,0.567204,0.458382
-0.334337,-0.242915,0.360287
0.734131,0.305801,0.167948
0.322688,0.859429,0.352577
0.102529,0.487484,0.922835
-0.215011,0.727274,0.488116
0.0403841,0.41973,0.0946092
0.144701,0.740985,0.182019
0.557282,0.210619,0.493256
-0.0821903,-0.354134,1.00394
0.184441,0.338045,1.01702
0.5263,0.0040053,1.0539
-0.181531,0.44383,1.02668
0.0835411,0.405909,0.945893
-0.623217,0.23642,0.717963
0.636288,0.334307,0.903343
0.245367,0.452,0.0960076
0.0738676,-0.241279,1.18271
-0.0301434,0.306436,1.05488
0.553579,0.0610875,1.03701
0.405203,0.539596,0.0217565
-0.420277,-0.180643,0.689503
-0.626502,-0.0205208,0.825906
0.160014,-0.14969,0.795364
0.503781,0.262693,1.06829
-0.387789,0.646003,0.0990314
-0.26103,-0.432576,0.897258
-0.792725,0.414537,0.313623
0.10388,-0.478424,0.888194
0.450531,-0.0208361,1.00633
-0.434009,0.166052,1.07054
0.482433,0.312193,0.982747
-0.205092,-0.21998,-0.14985
-0.579235,0.445676,0.706586
0.121179,0.343918,-0.248936
-0.16548,0.294202,1.02321
0.086776,0.276237,1.06998
0.709193,0.221704,0.24272
-0.353981,0.611446,0.724041
-0.181429,0.320356,0.834416
-0.254693,0.68848,0.711436
0.0870198,-0.405419,0.683172
-0.317505,-0.0607535,1.16501
-0.379285,0.666563,0.0370753
-0.0595918,0.775662,0.333486
-0.674412,0.522821,0.250534
-0.63835,-0.0657541,0.982179
-0.429013,-0.386766,1.01473
0.298474,0.561411,0.160211
-0.391008,0.215176,0.167859
-0.28982,-0.325818,0.940461
0.468429,0.00280131,0.632876
-0.717052,0.422668,0.454357
-0.432864,0.333067,0.417208
0.541177,0.318102,0.532503
-0.800663,0.0631865,0.309545
0.201024,-0.461651,0.757716
0.596773,0.670374,0.32782
-0.48851,0.520208,0.216916
0.690078,0.35375,0.814194
-0.335151,0.638003,0.653227
0.452577,-0.137923,0.928015
0.0934328,0.818172,0.349343
0.30634,-0.242572,0.76739
-0.394657,0.0780361,0.952059
0.0473203,0.500023,1.03171
-0.15627,0.605681,0.637439
-0.248109,0.0445789,0.95372
-0.498641,0.194769,-0.175092
0.426712,0.307884,0.844774
-0.556279,-0.222043,0.975018
0.644469,0.0866567,0.613741
0.124425,0.0256876,1.13272
0.0892343,0.783644,0.183201
0.154738,0.242091,1.07048
0.391289,0.227054,0.437646
0.128728,-0.487547,0.697597
-0.221058,-0.122964,1.22828
0.56519,0.218867,0.821301
-0.388815,0.281014,0.391661
0.250355,-0.307345,1.0373
0.28754,0.635488,0.413086
-0.0627939,-0.0115354,1.23017
0.732453,0.0356844,0.0496885
-0.749317,0.218414,0.533784
0.420177,-0.0592766,1.12351
-0.559245,-0.491086,0.770368
0.023236,0.103608,1.17573
-0.776637,0.0130473,0.749546
-0.00497001,0.0993603,1.23918
0.674312,0.233248,0.618871
0.19204,0.567088,0.928059
-0.0078409,0.640223,0.313681
0.517592,-0.15691,0.707959
0.74979,0.424798,0.4493
-0.0441877,0.237005,1.19604
0.0970731,0.0296341,0.937877
-0.332841,0.0942539,1.18955
-0.522306,-0.0953087,0.179489
0.23803,0.103539,1.18761
0.165196,0.0383891,1.15773
0.410236,0.185535,1.10515
-0.149086,0.873387,0.453649
-0.135653,-0.401601,0.699382
0.356951,0.330142,0.498306
0.512513,0.19272,0.281494
-0.508882,0.561483,0.582935
0.427531,0.0521837,0.816259
-0.0701545,-0.00032461,1.19415
-0.655346,0.197794,0.903458
0.552935,-0.0968874,0.265744
-0.0617286,0.744272,0.528843
-0.0949647,0.257698,1.07666
-0.798717,0.287473,0.657775
-0.16468,0.240273,1.09562
0.104971,0.415247,0.831481
0.00699504,0.574909,0.109143
-0.265466,-0.337871,0.189743
-0.607469,-0.231832,0.967367
0.45123,0.0506575,0.24763
-0.711821,-0.0921284,0.0960781
-0.0475195,0.3163,1.14788
-0.377637,0.160549,0.836938
0.0613822,-0.260712,1.07424
0.253136,0.16104,1.01884
-0.406879,-0.402247,1.02492
-0.756703,-0.0814341,0.375109
-0.170993,0.346735,1.01123
0.209047,-0.316271,0.802798
-0.268735,0.0265053,1.08945
0.475524,0.628308,0.617493
-0.611361,0.085271,0.153667
-0.330549,-0.14895,1.038
0.00443768,-0.450827,0.681161
-0.0993625,-0.454495,0.816557
0.0261294,0.312683,0.824583
0.402965,0.486357,0.0860089
-0.371272,-0.251421,0.846141
0.429197,0.41534,-0.0205498
0.325274,-0.27264,1.10536
0.475032,0.0494401,0.708306
-0.0209577,0.189356,1.23652
0.0265207,0.548932,1.0201
-0.183794,-0.232242,0.744496
0.166978,0.443599,-0.194875
-0.326211,-0.66397,0.663014
-0.18756,0.167627,1.05665
-0.268296,0.364857,0.929457
-0.375837,0.698822,0.428533
0.490028,0.389188,0.653003
-0.137279,-0.225132,0.843371
-0.521382,0.553002,0.666468
-0.327071,-0.543898,0.0993786
0.491335,0.625159,0.345024
-0.402806,0.0296125,0.647244
-0.528009,0.088639,0.77854
0.0633919,0.68468,0.692494
-0.331647,0.460392,-0.117521
-0.327564,0.236546,1.15539
0.509618,-0.216492,0.793237
0.1187,-0.0547455,1.03013
0.33571,0.326777,0.472373
-0.0405284,0.61832,0.910525
0.573522,-0.12894,0.672418
-0.545005,0.498594,0.449181
0.366328,0.7188,0.356509
-0.269643,0.551522,-0.132856
0.130363,-0.399034,0.539251
-0.381602,0.188223,0.964279
-0.6955,-0.189898,0.753047
-0.427148,0.268163,0.0612515
-0.179639,0.050536,1.12132
0.108042,-0.367113,0.897557
0.296313,0.608952,0.293389
0.10708,-0.366807,1.16239
0.0752723,0.600511,0.586868
-0.639947,0.512244,0.200673
0.344967,0.750792,0.247985
-0.509089,0.55953,0.265454
0.0965988,0.670203,-0.0679318
-0.452116,-0.182239,0.902019
-0.420701,0.541828,0.474883
0.388565,0.508216,0.531876
-0.666904,0.233197,0.360935
0.45309,-0.194531,0.78289
0.482741,0.108559,1.06552
-0.0510545,0.248079,1.19449
-0.0498866,0.510976,0.14679
0.651711,0.180295,0.814764
0.483923,0.102962,0.870008
0.0653012,0.320734,0.901717
-0.0710398,0.365151,0.575612
0.282897,-0.24605,1.04372
0.436656,0.470617,0.900949
0.414242,-0.346767,0.516534
0.256416,-0.318346,0.936986
-0.122346,-0.157044,1.2087
0.155834,0.41576,1.07337
-0.260929,0.121093,1.01006
-0.205917,-0.201871,1.04961
0.080525,0.76207,0.294572
0.0272337,0.818087,0.569905
-0.262303,-0.00718065,1.14983
0.042748,0.730588,0.749541
-0.46254,0.0396507,-0.254143
-0.485895,0.224822,-0.0670582
0.294145,0.430382,0.14054
0.149313,-0.573554,0.419845
0.269885,0.412453,-0.165645
-0.215434,0.712477,0.091685
0.0416843,0.308607,1.04902
0.120065,0.431443,0.548729
-0.257024,-0.410227,0.0419384
0.139625,-0.191593,1.06455
-0.423032,0.434925,1.02952
0.818955,0.308043,0.477743
-0.16674,0.711047,0.586563
-0.284045,0.734897,0.0803635
-0.808425,0.134985,0.723655
-0.143948,0.126148,1.20598
-0.00608325,0.441265,0.365786
-0.0792903,0.0268647,1.25163
0.608112,-0.0427439,0.645944
0.878056,0.283128,0.316868
-0.0119409,0.118681,1.2341
0.506611,0.617154,-0.0468664
0.239894,0.639055,0.699285
0.252164,0.750144,0.767972
-0.0932201,-0.00783742,1.15877
-0.00439427,0.364666,1.11084
-0.772582,0.308173,0.549267
0.357965,0.377196,0.109505
-0.23821,0.350705,1.08258
-0.493543,0.363209,0.267812
0.460191,-0.214146,1.01233
0.116644,0.669558,0.634748
0.339796,0.271322,-0.0857236
-0.0268441,0.28724,1.19882
-0.613198,0.578572,0.282936
0.0416263,0.0453774,1.25599
-0.3935,0.47781,0.814635
-0.357383,-0.288288,0.638512
-0.00523368,-0.112141,1.2209
0.497814,-0.29837,0.571757
0.169539,0.808122,-0.0138248
-0.531857,0.547995,0.616865
0.120934,-0.421574,1.05048
-0.208013,0.604,0.472319
0.208536,-0.336528,0.86091
-0.419464,-0.275505,0.733339
0.307466,0.126313,0.3867
0.266606,0.740771,0.776677
0.0752726,0.780193,0.656372
-0.101062,0.22067,-0.218175
-0.436511,0.558595,0.896115
0.0357057,0.544898,0.665794
-0.154652,0.768272,0.405078
-0.359399,-0.316043,1.05335
0.327638,0.503568,0.430713
0.187221,-0.0739287,1.2217
0.06105,0.707074,0.872228
0.37414,-0.172088,0.217465
-0.78628,0.139476,0.729048
-0.0565651,-0.329286,1.09299
-0.387207,0.663398,0.0122294
-0.157278,0.620912,0.455749
-0.574216,-0.0562108,1.05099
0.29724,0.473623,0.676879
0.39762,0.378178,0.939197
-0.47698,0.478499,0.601567
0.279593,-0.389309,0.831344
0.139638,0.472005,1.05292
0.395915,-0.075543,0.680149
-0.681222,0.159671,0.780256
0.203886,-0.303607,0.717913
0.0579591,-0.0174055,1.20963
0.130858,0.613682,0.439546
0.411711,-0.0540353,1.05904
-0.637323,0.212106,0.378201
-0.553828,-0.412509,0.657697
0.24175,0.334685,0.867955
-0.249548,0.579607,0.803517
-0.150011,-0.225837,1.06048
-0.443104,0.383804,1.01732
0.357733,0.372523,-0.00370582
0.344316,-0.189538,0.440802
0.0428767,-0.150484,0.700528
0.0237689,-0.333182,0.993141
-0.467856,0.0117568,0.536268
0.54566,0.605012,0.615041
-0.437301,-0.227081,0.576834
-0.600698,0.13824,0.835074
-0.210595,0.162718,1.19387
0.162091,0.682236,0.511764
0.315882,-0.202387,0.809644
-0.0961254,0.0796186,1.15596
0.0192545,0.475628,0.834936
-0.403755,-0.213394,1.12725
-0.0175396,0.522458,0.643343
-0.194495,0.560373,0.231503
-0.150298,0.133055,-0.101536
-0.145257,0.730293,0.0540918
0.102709,0.211887,1.20445
0.333001,-0.179011,0.916714
0.249907,0.320098,0.0810103
-0.871307,-0.0995657,0.308727
-0.386945,0.306395,1.05403
0.17992,0.383523,1.00421
-0.505426,-0.0311101,0.171771
0.203521,0.20924,1.01466
0.0697436,-0.236718,0.874047
0.579678,-0.0419751,1.04955
-0.844726,-0.17588,0.158352
0.104575,0.210052,1.23449
-0.552377,0.0975578,0.975281
-0.00212874,0.0100758,1.19858
-0.257318,-0.100962,1.03968
0.27544,0.525871,0.597328
0.205124,0.858562,0.537606
0.502686,0.0864496,0.6196
0.344473,0.195519,1.08952
0.556275,0.251681,1.01242
0.484642,0.0616368,0.40731
0.497679,0.0950668,0.141303
-0.390187,0.285348,0.94152
0.360807,-0.200676,1.04438
-0.311271,0.448838,0.465057
-0.0539718,0.169946,1.04168
-0.310024,-0.0310524,0.701303
0.317832,0.348888,-0.0573684
-0.0582313,0.830528,0.154781
-0.775915,-0.0226791,0.841629
0.793502,-0.0810318,0.627256
0.165118,-0.628288,0.618423
-0.336683,-0.627512,0.30743
-0.608988,0.388928,-0.0246802
0.236934,0.108814,1.15466
-0.383475,0.592802,0.69357
0.30799,0.719438,-0.0499861
-0.509799,-0.264414,0.212197
-0.558203,0.501205,0.494283
0.473708,-0.160635,0.679409
0.23325,0.759862,0.636324
-0.224566,0.311952,1.11621
0.345755,0.0862749,0.618742
0.0773115,0.678032,0.647883
0.0685523,0.174689,-0.089366
0.557145,-0.0681763,1.07129
-0.00938887,0.267793,0.982517
0.0446838,0.192052,1.22063
-0.378293,-0.355981,0.925157
0.0488731,-0.172961,1.22038
-0.477801,0.733849,0.150793
-0.218069,-0.272043,1.156
-0.435479,-0.132069,0.859105
-0.581402,-0.27096,0.80878
-0.704769,0.191632,0.429158
0.639278,-0.00830673,0.90012
0.25792,0.279942,0.0669382
0.284555,0.499427,0.822659
-0.0578325,0.15032,1.06343
-0.760209,0.485005,0.178417
-0.0421405,0.75228,0.474888
0.451193,0.45424,0.984984
0.380136,-0.0085623,0.766416
-0.0657354,0.682498,0.776434
-0.709326,0.224849,0.477717
-0.0442884,-0.238494,0.967822
0.109561,0.646843,0.698866
0.541972,-0.357476,0.976598
0.642524,0.297069,0.749114
-0.0246134,0.549956,0.91684
0.9022,-0.16145,0.445856
0.206007,0.698532,0.688145
-0.096702,0.516061,0.544793
0.481379,0.0948622,1.11668
0.410703,0.314799,0.334499
0.241269,0.175136,1.21034
-0.507058,0.0977601,0.310984
0.10413,0.380093,-0.0631404
-0.2097,-0.324708,0.741342
-0.382856,-0.597668,0.487933
-0.589905,-0.13866,0.550883
-0.140775,0.149181,1.08582
-0.406783,0.491189,0.702833
-0.115113,0.0395149,1.08751
-0.511281,0.575997,0.418885
-0.43597,0.017542,0.861647
0.533169,-0.434865,0.677319
0.687762,0.212455,0.875102
0.224635,0.221288,1.16516
0.753489,0.449713,0.182344
-0.483555,-0.286013,0.912246
-0.218187,0.292638,1.16139
0.661954,0.523994,0.532779
-0.552592,0.0671281,0.777409
-0.231658,-0.0766549,0.889143
-0.445555,0.645317,0.810184
0.210231,-0.441566,0.4632
-0.226062,-0.469478,0.618336
-0.564632,0.23316,-0.113154
0.682698,0.494358,0.42082
-0.0390626,0.117733,1.21211
-0.0173265,-0.449153,0.94697
0.332968,-0.109927,0.749348
0.166217,0.411432,0.928499
0.259319,0.288978,1.04984
-0.476802,0.412237,0.841075
0.256273,0.619713,0.400216
-0.442316,-0.491451,0.487884
0.0836089,0.147739,1.22321
0.454257,0.251388,0.283425
0.368012,-0.196221,0.56119
0.21119,0.726784,0.259156
-0.349872,0.725321,0.298728
0.0393515,0.685194,0.0759073
-0.290508,0.433302,-0.146566
-0.495178,-0.197742,0.897325
0.688035,0.466651,0.559063
0.415489,0.472069,-0.013063
0.122845,-0.506957,0.691945
-0.0635722,-0.525777,0.54842
-0.495418,-0.50234,0.50798
-0.691846,0.132776,0.522076
-0.446568,0.592768,0.60653
0.252554,-0.376952,0.774413
-0.141268,0.0582548,0.920871
-0.243014,-0.173151,1.13579
0.546382,0.278793,0.75352
0.393994,-0.0214618,0.962892
-0.850393,0.113029,0.412265
-0.52705,0.46462,0.441731
0.123599,0.838252,0.548783
0.79834,0.326935,0.188755
0.493868,-0.191769,0.629401
0.25147,0.109027,0.755061
-0.286765,0.232493,1.01602
0.783407,-0.0177067,0.274039
-0.146562,0.00706937,1.21078
0.396126,-0.00139669,0.580382
0.613368,0.615059,0.0943346
0.40578,0.370491,0.769911
0.133073,-0.229446,0.864339
-0.18331,-0.0679743,0.782349
0.513512,0.212315,0.373942
0.408548,0.67282,0.711754
0.49978,0.576243,0.138381
0.168259,0.171911,1.21351
0.310094,0.575798,0.892603
-0.823155,0.102658,0.354066
0.308391,0.226909,0.973861
0.129599,-0.256163,0.833729
-0.202648,-0.126843,1.09956
0.600505,0.422166,0.329602
-0.161938,0.696017,0.751729
-0.472312,0.2107,1.07778
-0.127089,0.140336,1.22816
-0.419818,0.779151,0.458466
-0.901199,-0.0607223,0.283361
0.353549,0.490658,0.505713
-0.137372,0.117191,1.17875
-0.238994,-0.595314,0.313623
-0.249783,0.221845,0.988251
-0.256464,0.65977,0.825992
0.398662,-0.268578,0.926564
0.370244,0.14618,1.10664
0.353655,0.0706957,-0.0507122
0.854801,-0.0139813,0.122045
-0.742395,-0.374972,0.440303
0.180014,0.740709,0.1639
0.123401,-0.646535,0.841496
-0.0406405,-0.514019,0.592214
0.43276,0.25817,0.712742
-0.070193,0.394738,0.804666
0.09131,-0.413633,0.0521251
0.107695,-0.0772583,1.22959
-0.741781,0.00939382,0.0616787
0.465668,0.605705,-0.0135506
0.0281592,-0.00186766,1.19848
-0.113295,0.196494,1.20159
0.532119,0.490554,0.642789
0.197189,-0.402083,0.690538
0.224287,-0.334941,0.993827
-0.456707,0.0834366,0.858267
0.525323,0.08292,0.194293
-0.504145,0.228711,0.61094
-0.43959,0.722169,-0.0223176
-0.0458133,0.537105,-0.00469915
-0.0925737,0.68682,0.69672
0.0286019,-0.0374763,1.26385
-0.0214951,-0.556084,0.330783
0.441396,-0.0899833,0.90126
0.015993,0.384627,-0.18202
0.0420896,0.508558,0.871904
-0.122698,0.875219,0.502827
0.394475,-0.140473,0.83597
0.211226,-0.167786,0.877551
0.266571,-0.525702,0.666354
-0.231405,-0.387978,0.861603
-0.0618131,-0.129004,1.12289
0.686973,0.22404,0.558362
0.152816,-0.152124,1.21953
0.069074,0.0757982,0.889581
0.223325,0.155414,0.935466
0.123231,0.233989,1.12061
0.567023,0.670268,0.532793
0.360892,0.527407,0.462389
-0.594649,-0.391711,0.281543
-0.211576,-0.311953,0.764282
0.141039,0.815191,0.621524
0.00606484,0.758098,0.530781
0.163071,0.456965,0.596368
-0.302832,0.466732,0.0247789
0.395883,0.652353,0.293378
-0.00388361,-0.57715,0.705307
-0.0449484,-0.333408,0.799999
0.314339,-0.0657108,0.055782
-0.258564,0.193833,1.04568
-0.226812,-0.289478,1.11881
0.601669,0.431534,0.272649
0.808352,-0.0819726,0.681128
-0.158813,0.408962,0.86425
0.356417,-0.43798,0.438688
0.613751,-0.141445,0.174341
-0.849745,-0.252769,0.0887919
-0.590572,-0.552254,0.478636
-0.146302,0.598363,0.261303
0.670753,0.282209,0.886774
-0.259696,0.607226,0.7803
-0.166549,0.399836,1.13934
-0.115199,0.52939,0.762724
0.083131,0.662292,-0.0769362
0.16246,0.581473,0.424199
-0.191484,-0.232839,1.13222
0.596424,0.236269,0.592599
-0.419792,0.462841,0.956499
0.270095,-0.103734,1.12471
0.103371,-0.557582,0.777914
0.205124,-0.22443,0.448585
-0.193417,0.0650132,1.19317
0.143385,0.810086,0.637309
0.323388,0.773699,0.627583
0.621864,-0.00670273,1.00427
-0.35037,0.540187,-0.131044
0.523691,0.537379,0.0855726
-0.323943,-0.127408,1.17924
0.761455,0.179377,0.425099
0.27246,0.178712,1.20528
-0.650974,0.35006,0.475288
-0.278196,0.520023,0.287094
0.272425,0.534439,-0.0886077
-0.130726,0.0413446,1.1861
-0.082006,-0.0504343,1.18762
0.0584693,0.226574,1.16337
-0.629551,-0.31644,0.918853
0.23394,0.16639,1.1036
-0.211087,-0.0133364,1.1486
-0.657005,0.514333,0.525782
-0.482433,0.402374,0.736437
0.248997,0.335472,0.911072
0.374426,0.469426,0.522051
-0.601526,0.386782,0.329162
0.348241,0.57315,0.837372
-0.0279184,-0.191603,1.1612
-0.220816,0.486967,0.891508
0.203806,-0.550784,0.717258
-0.489964,0.495389,0.820892
0.130442,-0.21927,0.7955
0.217438,0.0903041,0.806325
0.644259,0.140719,0.812411
0.270136,-0.340812,0.139512
-0.159425,-0.11251,1.04876
0.550294,0.0470442,0.541304
0.445501,0.491957,0.745645
-0.327356,-0.402738,0.972917
0.326943,0.0758656,1.20136
0.396972,0.655952,0.660682
-0.787271,0.0164861,0.39888
0.197242,-0.0905759,1.22872
0.209052,0.396174,0.90755
-0.0284241,0.329523,1.02082
-0.0920225,0.228782,1.201
-0.340859,0.0176597,0.412707
0.530334,0.355418,0.990491
-0.15764,-0.0974951,0.933046
0.396083,0.334765,0.946964
0.172743,-0.491739,0.844927
-0.13003,-0.293193,0.687672
0.712777,0.498345,0.601204
0.137406,0.689289,0.379235
-0.211041,0.457468,0.828023
-0.300501,0.692554,0.545064
0.328087,0.460459,0.643198
0.0314412,0.529577,0.975206
-0.555191,0.227139,0.904073
-0.122065,0.174189,1.19036
0.1878,0.107224,1.03124
0.183763,-0.0166665,1.0023
0.0443745,0.0545223,1.25568
0.299362,0.625983,0.613296
-0.229178,0.540471,0.756676
-0.697079,0.338246,0.628288
0.517574,0.19455,0.923325
-0.32688,0.36881,0.964976
0.438182,-0.244676,0.128899
0.219009,0.0970782,1.08324
0.181669,-0.266083,1.12482
0.283876,-0.407696,0.544802
-0.510641,-0.194855,0.765567
-0.749393,-0.0473861,0.440544
0.0639336,0.684111,0.873547
-0.216431,0.700999,0.200696
0.277562,-0.0373514,1.12121
0.371258,0.763112,0.700497
0.371316,-0.0507709,0.749898
0.382489,0.382402,0.909181
0.155173,-0.0319887,1.19765
0.253004,0.138577,1.02805
-0.670858,0.363105,0.825298
0.0886159,0.669746,0.844598
-0.719227,0.31077,0.188296
-0.447044,-0.294531,0.404418
0.708938,0.241534,0.532855
0.364079,0.753651,0.734074
-0.709008,-0.0578666,0.660492
0.396359,0.710359,0.553045
-0.107249,0.33244,1.19492
0.646156,-0.07521,0.549455
-0.131845,-0.413489,1.07
-0.106554,0.139153,0.837111
-0.62355,-0.299966,0.81219
0.252107,0.560545,0.884863
-0.721508,0.189418,0.557385
0.170315,-0.384393,1.03468
-0.0700505,0.406602,1.14559
0.0915014,0.150242,1.06473
-0.0310135,0.67077,0.108427
-0.353261,-0.538877,0.673988
0.730386,0.136001,0.56781
0.228704,0.617202,0.796332
0.441746,0.590677,0.852495
0.0964197,-0.332758,1.13977
0.233905,0.714792,0.633865
0.260586,-0.382861,0.507773
-0.219371,-0.0492573,1.04849
-0.58009,-0.633323,0.630579
0.172866,0.771007,0.0834782
-0.0156388,0.579228,0.758807
0.397399,0.793053,0.303821
-0.179737,-0.00209411,1.10938
0.33932,0.449907,0.245676
0.142529,-0.51539,0.590919
0.464468,0.0989928,0.215298
0.261758,-0.301769,1.14344
0.547176,0.359405,0.472046
-0.683966,-0.0476229,0.653513
0.411846,-0.362918,0.306426
0.344678,0.33226,1.03365
0.523241,-0.21139,0.883892
-0.320179,0.424324,0.968814
0.642774,0.397318,0.647758
0.102096,0.247474,0.174618
0.184057,0.282563,1.18429
-0.808069,-0.170907,0.210164
0.361812,-0.0755204,0.455105
-0.593912,-0.0115705,0.836214
0.197053,-0.00763715,1.20533
-0.0121895,0.716145,0.737854
0.0575368,-0.421181,0.90395
0.0018572,0.583277,0.953371
-0.386324,0.645208,0.121983
-0.387376,-0.112577,0.248438
-0.568257,-0.46142,0.232338
0.396926,0.197665,0.95928
-0.0837292,0.0649649,1.22376
-0.345037,-0.127781,0.976568
-0.625879,0.630992,0.32535
-0.541176,0.348128,-0.119405
0.556835,0.508889,0.759966
-0.442355,0.364814,0.557144
0.38661,0.686327,0.447818
-0.0304744,0.0672955,1.25842
0.063844,0.684385,0.888961
-0.0616185,0.315705,-0.189765
0.0768528,0.295487,1.20496
0.636805,0.389883,0.0994435
-0.171885,0.862601,0.628723
0.446469,0.770731,0.486793
0.375486,0.194905,0.906578
-0.357458,0.508076,0.78099
-0.238784,0.803253,0.656116
-0.710711,0.339135,0.457421
0.456478,0.0304893,0.741232
-0.531736,-0.409367,-0.0141579
0.248888,-0.25468,0.724393
0.29901,-0.103766,0.926374
0.0792845,0.520067,-0.0468991
-0.0886702,0.257376,-0.304792
0.0524967,0.19529,1.00458
0.592658,-0.312766,0.947075
0.336559,-0.0140818,0.767154
0.20625,-0.173897,0.860814
0.523039,0.447113,0.722061
0.106064,0.1706,1.22156
-0.0724734,-0.36314,0.836452
-0.187547,0.189196,0.943568
-0.0836343,-0.305058,0.804626
0.144382,0.734955,0.398042
0.18924,-0.437342,0.700924
-0.0460021,0.73389,0.276151
-0.166882,0.154981,1.18293
0.42758,0.501772,0.568554
0.0131146,-0.437866,0.120971
0.00196738,0.0309252,1.23782
-0.543908,0.320589,0.0961856
0.667278,-0.257951,0.837596
0.418616,0.675029,0.619731
0.156117,0.131903,1.07506
-0.126106,0.163618,1.18113
0.424645,0.240612,-0.154324
-0.77024,0.148,0.487397
-0.393625,0.3126,0.535686
0.0660363,0.373009,0.836976
0.120178,-0.299912,0.892154
0.219766,0.376775,0.932828
-0.402027,0.0903532,1.09654
0.370259,-0.0840535,1.1136
-0.11454,0.701769,0.852737
0.433378,-0.0123685,1.07294
0.839191,0.196412,0.44641
0.284675,0.274951,1.14643
-0.212864,-0.00962252,1.11912
-0.251867,0.827933,0.192508
-0.486867,-0.498481,0.901688
0.650711,0.461503,0.455281
0.0500861,0.477242,0.958136
0.500335,0.100768,0.876593
-0.35209,-0.264395,1.00016
-0.628172,-0.0845181,0.714655
-0.010574,0.0563631,1.23991
0.285373,0.667571,0.811971
0.0707658,-0.0616178,1.09312
0.332324,0.444377,1.00112
0.462597,-0.175102,0.575598
-0.580569,-0.199401,0.898365
0.179626,0.292203,-0.112428
-0.328839,0.749941,0.629946
-0.0280458,0.0892063,1.17356
-0.0666315,0.0726211,1.23819
-0.526611,-0.453406,0.904648
0.791708,0.131292,0.365624
